"DateTime" "sample_id" "event_id" "Sample.Number" "Sample.Time" "Sample.Notes" "Latitude" "Longitude" "Depth" "XCO2Dppm" "XCH4Dppm" "TempC" "SPCuScm" "ChlARFU" "ChlAugL" "BGAPCRFU" "BGAPCugL" "TurbFNU" "fDOMRFU" "fDOMQSU" "ODOsat" "ODOmgL" "pH" "Presspsia" "NITRATEUM" "NITRATEMG" "ABS254" "ABS350" "TINT" "TSPEC" "TLAMP" "XCO2Dppm_hyd" "XCO2Dppm_tau" "XCH4Dppm_hyd" "XCH4Dppm_tau" "TempC_hyd" "TempC_tau" "SPCuScm_hyd" "SPCuScm_tau" "ChlARFU_hyd" "ChlARFU_tau" "ChlAugL_hyd" "ChlAugL_tau" "BGAPCRFU_hyd" "BGAPCRFU_tau" "BGAPCugL_hyd" "BGAPCugL_tau" "TurbFNU_hyd" "TurbFNU_tau" "fDOMRFU_hyd" "fDOMRFU_tau" "fDOMQSU_hyd" "fDOMQSU_tau" "ODOsat_hyd" "ODOsat_tau" "ODOmgL_hyd" "ODOmgL_tau" "pH_hyd" "pH_tau" "CH4uM" "CH4Sat" "CH4uM_hyd" "CH4Sat_hyd" "CH4uM_tau" "CH4Sat_tau" "CO2uM" "CO2Sat" "CO2uM_hyd" "CO2Sat_hyd" "CO2uM_tau" "CO2Sat_tau" "Date"
"1:1" 2016-03-29 13:04:00 713 249 1 "13:04:00" "Buoy 1" 43.0991049106233 -89.4058420350775 NA 324.834916666667 5.4501215 5.14896666666667 506.568333333333 4.73766666666667 19.0528333333333 1.03483333333333 1.059 7.43616666666667 7.27866666666667 21.6875 116.1 14.7433333333333 8.62 1.43835 47.43 0.662 0.09 0 16.88 19.38 17.08 324.94015 324.852186440678 5.47396516666667 6.70837089285715 5.1496 5.1501186440678 506.528333333333 506.503333333333 4.75516666666667 4.77576666666667 19.1216666666667 19.2012666666667 1.03666666666667 1.03546666666667 1.06116666666667 1.05996666666667 7.481 7.5055 7.27866666666667 7.27786666666667 21.6866666666667 21.6834666666667 116.1 116.1 14.7411666666667 14.7441666666667 8.62 8.62 0.011780950429986 285.34667539267 0.011832491122649 286.595034904014 0.0145007615372895 351.223606955872 21.4020106763879 81.2087291666667 21.4089446089304 81.2350375 21.4031327488828 81.2130466101695 2016-03-29
"1:2" 2016-03-29 16:07:00 714 249 2 "16:07:00" "Buoy 2" 43.0991262467578 -89.4066068474203 NA 291.712084745763 5.47125661016949 5.66685 505.24 3.72916666666667 15.008 0.9785 1.00166666666667 5.236 7.18233333333333 21.4005 119.126666666667 14.9328333333333 8.68 1.36775 48.236 0.678 0.114 0.03 13.42 14.84 14.4 291.945965517241 292.231293103448 5.52961913793103 8.34089880952395 5.66436666666667 5.66181666666667 505.041666666667 504.771666666667 3.65883333333333 3.58563333333333 14.726 14.4326 0.9705 0.9623 0.994166666666667 0.985566666666667 5.38066666666667 5.46041666666667 7.19616666666667 7.21916666666667 21.4415 21.5101 120.286666666667 121.103333333333 15.08 15.184 8.68 8.68 0.0116948495913157 286.453225663324 0.0118195467191807 289.508855389059 0.0178278257168297 436.696272749945 18.8613283051982 72.9280211864407 18.8763498611734 72.9864913793104 18.8947998386253 73.0578232758621 2016-03-29
"1:3" 2016-04-12 13:38:00 715 250 1 "13:38:00" "Buoy 1" 43.0986023121513 -89.4050267720595 TRUE 343.648672413793 14.525424137931 5.69766666666667 434.746666666667 1.8815 7.59916666666667 0.597333333333333 0.611 3.62966666666667 7.40483333333333 22.0568333333333 103.91 13.015 8.61 1.47093333333333 48.796 0.68 0.05 -0.02 14.96 17.9 15.76 343.207344827586 342.421563218391 15.0694034482759 35.3197252873563 5.69785 5.69818333333333 434.718333333333 434.685 1.89533333333333 1.90993333333333 7.653 7.712 0.6015 0.6087 0.615 0.6216 3.645 3.712 7.40516666666667 7.40996666666667 22.0586666666667 22.0732666666667 103.943333333333 103.976666666667 13.0216666666667 13.0283333333333 8.61 8.61 0.0310232933924118 760.493410362881 0.0321851154212892 788.974002527532 0.0754358345264285 1849.20027682494 22.1897137482463 85.9121681034483 22.1612044896312 85.8018362068966 22.1104619500928 85.6053908045977 2016-04-12
"1:4" 2016-04-12 16:26:00 716 250 2 "16:26:00" "Buoy 2" 43.0991842830554 -89.4060013764538 TRUE 339.733275862069 29.1587293103448 6.8173 512.405 0.675166666666667 2.7645 0.364 0.374 0.832833333333333 7.35016666666667 21.8968333333333 106.801666666667 13.0086666666667 8.69 1.45905 48.99 0.69 0.03 -0.05 11.5 12.78 13.58 340.422137931034 341.998396551724 29.2066362068966 29.8069111111111 6.82553333333333 6.83508333333333 512.438333333333 512.471666666667 0.6735 0.6705 2.75666666666667 2.74586666666667 0.364333333333333 0.366333333333333 0.374333333333333 0.376333333333333 0.832166666666667 0.834666666666666 7.33983333333333 7.32983333333333 21.8661666666667 21.8367666666667 106.81 106.81 13.003 12.9963333333333 8.69 8.69 0.0607540295046978 1526.63504242643 0.0608532369350408 1529.14325690558 0.0621039848137716 1560.57126236184 21.0499976642646 84.9333189655172 21.092307463003 85.1055344827586 21.1899841255231 85.499599137931 2016-04-12
"1:5" 2016-04-22 19:42:00 721 251 1 "19:42:00" "Buoy 1" 43.0986739550717 -89.4061669385992 TRUE 244.235839285714 14.6535142857143 12.0280666666667 402.025 4.19616666666667 17.4571666666667 1.43783333333333 1.47 49.5525 7.886 23.4616666666667 148.713333333333 15.9976666666667 8.34 1.12121666666667 NA NA NA NA NA NA NA 245.058894736842 246.539064327485 14.963849122807 26.2963637426901 12.0340833333333 12.0425 401.53 400.871666666667 4.173 4.1414 17.3605 17.2283 1.43466666666667 1.43206666666667 1.4665 1.4635 50.4661666666667 51.6766666666667 7.85116666666667 7.81156666666667 23.3601666666667 23.2451666666667 148.708333333333 148.675 15.9903333333333 15.98 8.34 8.34 0.0273273691597234 767.199700822737 0.0279062704820436 783.447598052723 0.0490400160173486 1376.77297082147 12.6426393952901 61.0589598214286 12.6853215689284 61.2647236842105 12.7619023198418 61.6347660818713 2016-04-22
"1:6" 2016-04-22 22:17:00 722 251 2 "22:17:00" "Buoy 2" 43.0982535034418 -89.4059287612326 TRUE 222.6747 32.7057733333333 12.0254 425.258333333333 6.86116666666667 28.5338333333333 1.40516666666667 1.43733333333333 85.739 9.78883333333333 29.0841666666667 152.486666666667 16.4033333333333 8.49 1.09516666666667 NA NA NA NA NA NA NA 222.694366666667 222.8211 32.338 21.1927750000001 12.025 12.0244561403509 425.218333333333 425.151666666667 6.87466666666667 6.87806666666667 28.5901666666667 28.6045666666667 1.40383333333333 1.40303333333333 1.43633333333333 1.43533333333333 86.3005 87.19475 9.8275 9.8829 29.1988333333333 29.3622333333333 152.273333333333 152.106666666667 16.3816666666667 16.3616666666667 8.49 8.49 0.0610168691652377 1712.34415357766 0.0603307414852422 1693.0890052356 0.0395379431291689 1109.56937172775 11.5335529440447 55.668675 11.5345724989399 55.6735916666667 11.5411371042862 55.705275 2016-04-22
"1:7" 2016-05-02 13:16:00 723 252 1 "13:16:00" "Buoy 1" 43.0983681469224 -89.4052365277894 TRUE 410.333333333333 12.53 8.7046 404.096666666667 0.796166666666667 3.32266666666667 0.548166666666667 0.569666666666667 12.929 8.33416666666667 24.7845 98.3633333333333 11.4393333333333 8.18 1.25725 44.494 0.62 0.07 -0.008 19.72 22.72 20.02 410.271186440678 409.802259887006 12.7316949152542 21.6278735632184 8.70183333333333 8.69961666666667 403.826666666667 403.481666666667 0.799333333333333 0.801533333333333 3.33416666666667 3.34456666666667 0.555166666666667 0.564766666666667 0.576666666666667 0.586866666666667 13.2886666666667 13.7489166666667 8.241 8.1782 24.5093333333333 24.3235333333333 98.3216666666667 98.3216666666667 11.4351666666667 11.4351666666667 8.18 8.18 0.025079332381515 656.020942408377 0.0254830379611738 666.580885615405 0.0432890213953037 1132.34940121562 23.7987981273989 102.583333333333 23.7952010689046 102.567796610169 23.7680070844196 102.450564971751 2016-05-02
"1:8" 2016-05-02 15:47:00 724 252 2 "15:47:00" "Buoy 2" 43.0982756135054 -89.4061429454014 TRUE 389.048644067797 25.3358245614035 9.60828333333333 512.708333333333 0.746 3.11633333333333 0.339333333333333 0.358833333333333 0.554333333333333 10.3943333333333 30.8728333333333 99.02 11.2641666666667 8.32 1.36815 44.228 0.62 0.044 -0.03 17.34 18.7 18.52 389.749233333333 391.197724137931 25.314375 26.2086454545475 9.60958333333333 9.6099 512.708333333333 512.708333333333 0.7505 0.7537 3.134 3.1496 0.339 0.3386 0.358833333333333 0.358433333333333 0.597666666666667 0.615166666666666 10.3906666666667 10.3796666666667 30.8631666666667 30.8291666666667 99.0833333333333 99.1466666666667 11.2696666666667 11.277 8.32 8.31975 0.0497359061536281 1326.48296133003 0.0496934665140031 1325.35994764398 0.0514471961296185 1372.18039029045 21.8545916598071 97.2621610169492 21.9026218841006 97.4373083333333 21.9839194271365 97.7994310344828 2016-05-02
"1:9" 2016-05-11 13:22:00 709 254 1 "13:22:00" "Buoy 1" 43.0988082233816 -89.4059031670913 TRUE 485.607034482759 36.3125655172414 10.9996666666667 548.41 0.3095 1.30266666666667 0.188833333333333 0.207166666666667 -0.066 10.136 30.1095 93.45 10.2885 8.2 0.995266666666667 44.238 0.62 0.04 -0.03 21.18 22.94 21.56 485.564807017544 486.662916666667 36.8739456140351 55.3075128654971 11.0005666666667 11.0015666666667 548.41 548.4 0.312166666666667 0.317566666666667 1.31433333333333 1.33793333333333 0.189333333333333 0.191821428571429 0.2075 0.2083 -0.0755 -0.1025 10.134 10.1258 30.1038333333333 30.0786333333333 93.4566666666667 93.4566666666667 10.29 10.29 8.2 8.2 0.0692152240541715 1901.18144069327 0.0702850993635771 1930.57306879765 0.105420755985557 2895.68130185848 26.0266020939431 121.40175862069 26.0242362413969 121.391201754386 26.083103721854 121.665729166667 2016-05-11
"1:10" 2016-05-11 16:04:00 710 254 2 "16:04:00" "Buoy 2" 43.0987248849124 -89.4057954023592 TRUE 487.975854545455 65.5106155172414 11.50765 539.141666666667 0.3575 1.50166666666667 0.199333333333333 0.216666666666667 -0.1065 9.854 29.2775 95.6 10.407 8.25 0.951466666666667 44.214 0.62 0.03 -0.04 18.9 19.6 20.2 487.521724137931 484.314625730994 64.785574137931 69.7088458333327 11.5121833333333 11.5186333333333 539.131666666667 539.101666666667 0.358 0.3526 1.50283333333333 1.48003333333333 0.198833333333333 0.197233333333333 0.216333333333333 0.214333333333333 -0.1355 -0.165 9.859 9.8524 29.2931666666667 29.2735666666667 95.6016666666667 95.6016666666667 10.4036666666667 10.4003333333333 8.25 8.25 0.123519755886304 3429.87515797075 0.122153111783791 3391.91487633147 0.131444665198335 3649.67779232108 25.7029906458194 121.993963636364 25.6799203594127 121.880431034483 25.5110454258176 121.078656432749 2016-05-11
